"Id","Model","Price","Age_08_04","Mfg_Month","Mfg_Year","KM","Fuel_Type","HP","Met_Color","Color","Automatic","CC","Doors","Cylinders","Gears","Quarterly_Tax","Weight","Mfr_Guarantee","BOVAG_Guarantee","Guarantee_Period","ABS","Airbag_1","Airbag_2","Airco","Automatic_airco","Boardcomputer","CD_Player","Central_Lock","Powered_Windows","Power_Steering","Radio","Mistlamps","Sport_Model","Backseat_Divider","Metallic_Rim","Radio_cassette","Parking_Assistant","Tow_Bar","Price_Per_KM","High_Mileage","HP_Per_Weight","Price_Tier"
835,"TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen",9900,63,6,1999,68238,"Petrol",86,0,"Red",0,1300,5,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.145080453706146,"Low",0.0819047619047619,"Mid-Range"
836,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",10995,63,6,1999,68153,"Petrol",110,1,"Black",0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0.161328188047481,"Low",0.101382488479263,"Mid-Range"
837,"TOYOTA Corolla 1.6 Luna Liftback 4/5-Doors",10500,65,4,1999,68000,"Petrol",110,0,"Red",0,1600,5,4,5,85,1075,0,0,6,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.154411764705882,"Low",0.102325581395349,"Mid-Range"
838,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",8950,65,4,1999,68000,"Petrol",86,1,"Black",0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.131617647058824,"Low",0.0847290640394089,"Mid-Range"
839,"TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors",9750,67,2,1999,67762,"Petrol",110,1,"Black",0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.143885953779404,"Low",0.103286384976526,"Mid-Range"
840,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",10950,68,1,1999,67146,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0.16307747296935,"Low",0.102325581395349,"Mid-Range"
841,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",9750,67,2,1999,67110,"Petrol",86,1,"Grey",0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.145283862315601,"Low",0.0830917874396135,"Mid-Range"
842,"TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors",9950,59,10,1999,67010,"Petrol",110,1,"Blue",0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0.148485300701388,"Low",0.103286384976526,"Mid-Range"
843,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",10500,65,4,1999,67003,"Petrol",110,1,"Red",0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.156709401071594,"Low",0.106280193236715,"Mid-Range"
844,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors",10400,68,1,1999,66785,"Petrol",86,0,"Blue",1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.155723590626638,"Low",0.0822966507177034,"Mid-Range"
845,"TOYOTA Corolla 3drs 13i-16V 2/3-Doors",8800,68,1,1999,66550,"Petrol",86,0,"Red",0,1332,3,4,5,69,1010,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.132231404958678,"Low",0.0851485148514852,"Mid-Range"
846,"TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors",10500,61,8,1999,66259,"Petrol",110,1,"Black",0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0.1584690381684,"Low",0.103286384976526,"Mid-Range"
847,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9250,62,7,1999,66082,"Petrol",110,0,"Green",0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.139977603583427,"Low",0.102803738317757,"Mid-Range"
848,"TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors",7800,65,4,1999,66000,"Petrol",86,1,"Green",0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.118181818181818,"Low",0.0847290640394089,"Budget"
849,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",9950,61,8,1999,66000,"Petrol",110,0,"Red",0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.150757575757576,"Low",0.104761904761905,"Mid-Range"
850,"TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors",10750,63,6,1999,65896,"Petrol",110,1,"Red",0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0.163135850430982,"Low",0.103286384976526,"Mid-Range"
851,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",10950,67,2,1999,65785,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.166451318689671,"Low",0.102325581395349,"Mid-Range"
852,"TOYOTA Corolla 1.6 16V SEDAN LINEA LUNA AUT4 4/5-Doors",9950,65,4,1999,65513,"Petrol",110,1,"Grey",1,1600,4,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.151878253171126,"Low",0.102803738317757,"Mid-Range"
853,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9950,59,10,1999,65463,"Petrol",110,1,"Green",0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.15199425629745,"Low",0.102803738317757,"Mid-Range"
854,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",8100,68,1,1999,65400,"Petrol",86,1,"Blue",0,1300,4,4,5,69,1000,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.123853211009174,"Low",0.086,"Mid-Range"
855,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",9250,60,9,1999,65259,"Petrol",110,1,"Silver",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0.141742901362264,"Low",0.104761904761905,"Mid-Range"
856,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7800,64,5,1999,65000,"Petrol",110,1,"Blue",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.12,"Low",0.104761904761905,"Budget"
857,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9000,68,1,1999,65000,"Petrol",110,0,"Red",0,1600,5,4,5,85,1070,0,0,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.138461538461538,"Low",0.102803738317757,"Mid-Range"
858,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",8950,57,12,1999,65000,"Petrol",110,0,"Red",0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.137692307692308,"Low",0.106280193236715,"Mid-Range"
859,"TOYOTA Corolla 1.3-16V Luna 2/3-Doors",8950,62,7,1999,64966,"Petrol",86,0,"Grey",0,1300,3,4,5,69,1020,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137764369054582,"Low",0.0843137254901961,"Mid-Range"
860,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9950,68,1,1999,64950,"Petrol",110,1,"Green",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.153194765204003,"Low",0.102325581395349,"Mid-Range"
861,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",8500,60,9,1999,64914,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.130942477739779,"Low",0.102803738317757,"Mid-Range"
862,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",7995,62,7,1999,64797,"Petrol",110,1,"Green",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0.123385341913978,"Low",0.102325581395349,"Budget"
863,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",8750,65,4,1999,64772,"Petrol",110,1,"Grey",0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.135089236089668,"Low",0.104761904761905,"Mid-Range"
864,"TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA 2/3-Doors",9750,63,6,1999,64690,"Petrol",86,0,"Red",0,1300,3,4,5,69,1020,1,1,3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.150718812799505,"Low",0.0843137254901961,"Mid-Range"
865,"TOYOTA Corolla 1.6 Linea Terra LB 4/5-Doors",10950,65,4,1999,64630,"Petrol",110,0,"Silver",0,1600,5,4,5,85,1070,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.169425963174996,"Low",0.102803738317757,"Mid-Range"
866,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",9750,67,2,1999,64613,"Petrol",110,1,"Red",0,1600,5,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.150898426013341,"Low",0.101382488479263,"Mid-Range"
867,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",8200,60,9,1999,64383,"Petrol",86,0,"Red",0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.127362813164966,"Low",0.0847290640394089,"Mid-Range"
868,"TOYOTA Corolla LIFTBACK 1.6 Linea Sol 4/5-Doors",8950,68,1,1999,64000,"Petrol",110,0,"Red",0,1600,5,4,5,85,1075,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.13984375,"Low",0.102325581395349,"Mid-Range"
869,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",9500,66,3,1999,63881,"Petrol",86,0,"Grey",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.148714015121867,"Low",0.0847290640394089,"Mid-Range"
870,"TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors",10950,58,11,1999,63870,"Diesel",72,0,"Grey",0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.171441991545326,"Low",0.0634361233480176,"Mid-Range"
871,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors",9750,66,3,1999,63328,"Petrol",86,0,"Red",1,1300,5,4,5,85,1065,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.153960333501769,"Low",0.0807511737089202,"Mid-Range"
872,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors",9950,65,4,1999,63000,"Petrol",86,1,"Black",1,1300,5,4,5,85,1065,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0.157936507936508,"Low",0.0807511737089202,"Mid-Range"
873,"TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA AUT3 2/3-Doors",10450,61,8,1999,63000,"Petrol",86,0,"Green",1,1300,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.165873015873016,"Low",0.0819047619047619,"Mid-Range"
874,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",9850,65,4,1999,62396,"Petrol",110,0,"White",0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.157862683505353,"Low",0.104761904761905,"Mid-Range"
875,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9450,62,7,1999,62377,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.151498148355965,"Low",0.102325581395349,"Mid-Range"
876,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10295,67,2,1999,62316,"Petrol",110,1,"Grey",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0.165206367546056,"Low",0.104761904761905,"Mid-Range"
877,"TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors",9750,68,1,1999,62292,"Petrol",110,1,"Black",0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.156520901560393,"Low",0.103286384976526,"Mid-Range"
878,"TOYOTA Corolla 1.6i Linea Terra HB 2/3-Doors",8950,65,4,1999,62225,"Petrol",110,1,"Green",0,1600,3,4,5,69,1050,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.143832864604259,"Low",0.104761904761905,"Mid-Range"
879,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9900,68,1,1999,62222,"Petrol",110,0,"Green",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.159107711098968,"Low",0.102325581395349,"Mid-Range"
880,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",8750,66,3,1999,62135,"Petrol",86,1,"Green",0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.140822402832542,"Low",0.0830917874396135,"Mid-Range"
881,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9950,58,11,1999,62024,"Petrol",110,1,"Black",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.160421772217206,"Low",0.102325581395349,"Mid-Range"
882,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",8500,60,9,1999,61977,"Petrol",86,1,"Silver",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.137147651548155,"Low",0.0847290640394089,"Mid-Range"
883,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",9950,62,7,1999,61930,"Petrol",110,1,"Red",0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.160665267237203,"Low",0.106280193236715,"Mid-Range"
884,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10950,57,12,1999,61682,"Petrol",110,0,"Blue",0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0.177523426607438,"Low",0.104761904761905,"Mid-Range"
885,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",9795,68,1,1999,61568,"Petrol",110,1,"Silver",0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.159092385654886,"Low",0.106280193236715,"Mid-Range"
886,"TOYOTA Corolla 1.6 Linea Terra Comfort 4/5-Doors",8750,68,1,1999,61504,"Petrol",110,1,"Green",0,1600,4,4,5,69,1035,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.142267169614984,"Low",0.106280193236715,"Mid-Range"
887,"TOYOTA Corolla 1.6 HB Linea Terra 2/3-Doors",8250,65,4,1999,61384,"Petrol",110,1,"Black",0,1600,3,4,5,69,1050,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.134399843607455,"Low",0.104761904761905,"Mid-Range"
888,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9950,58,11,1999,61343,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0.162202696314168,"Low",0.102325581395349,"Mid-Range"
889,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9950,62,7,1999,61254,"Petrol",110,0,"Red",0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.162438371371666,"Low",0.102325581395349,"Mid-Range"
890,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10500,59,10,1999,61166,"Petrol",110,1,"Red",0,1600,3,4,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0.171663996337835,"Low",0.104761904761905,"Mid-Range"
891,"TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors",9750,62,7,1999,61149,"Petrol",86,1,"Black",0,1300,5,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0.159446597654909,"Low",0.0826923076923077,"Mid-Range"
892,"TOYOTA Corolla 1.6 16V WAGON LINEA LUNA Stationwagen",11250,61,8,1999,61144,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.183991888002093,"Low",0.100917431192661,"Mid-Range"
893,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",8900,59,10,1999,61127,"Petrol",110,1,"Grey",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0.145598508024277,"Low",0.104761904761905,"Mid-Range"
894,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7950,60,9,1999,61100,"Petrol",86,1,"Blue",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0.130114566284779,"Low",0.0847290640394089,"Budget"
895,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",11500,68,1,1999,61100,"Petrol",110,1,"Green",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.188216039279869,"Low",0.102325581395349,"Mid-Range"
896,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",9450,57,12,1999,61000,"Petrol",110,1,"Green",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.154918032786885,"Low",0.104761904761905,"Mid-Range"
897,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7995,65,4,1999,60724,"Petrol",86,1,"Red",0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.131661287135235,"Low",0.0847290640394089,"Budget"
898,"TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors",10995,59,10,1999,60708,"Petrol",86,1,"Grey",0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0.181112868155762,"Low",0.0822966507177034,"Mid-Range"
899,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",8950,61,8,1999,60532,"Petrol",110,1,"Red",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0.147855679640521,"Low",0.104761904761905,"Mid-Range"
900,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors",8250,67,2,1999,60000,"Petrol",86,0,"Grey",1,1300,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1375,"Low",0.083495145631068,"Mid-Range"
901,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",8950,66,3,1999,60000,"Petrol",86,1,"Blue",0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.149166666666667,"Low",0.0847290640394089,"Mid-Range"
902,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",8950,65,4,1999,60000,"Petrol",86,1,"Silver",0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.149166666666667,"Low",0.0847290640394089,"Mid-Range"
903,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",9500,62,7,1999,59295,"Petrol",86,0,"Red",0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.160215869803525,"Low",0.0830917874396135,"Mid-Range"
904,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7500,65,4,1999,59264,"Petrol",86,0,"Silver",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0.126552375809935,"Low",0.0847290640394089,"Budget"
905,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",8950,63,6,1999,59000,"Petrol",110,0,"Blue",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0.151694915254237,"Low",0.104761904761905,"Mid-Range"
906,"TOYOTA Corolla LIFTBACK 1.3i Linea Luna Liftback 4/5-Doors",9950,63,6,1999,59000,"Petrol",86,1,"Silver",0,1300,5,4,5,19,1035,1,1,12,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.16864406779661,"Low",0.0830917874396135,"Mid-Range"
907,"TOYOTA Corolla 1.6 VVTi Linea Luna Lift 4/5-Doors",9750,65,4,1999,59000,"Petrol",110,0,"Green",0,1600,5,4,5,19,1075,0,0,12,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.165254237288136,"Low",0.102325581395349,"Mid-Range"
908,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9450,61,8,1999,59000,"Petrol",110,1,"Red",0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.160169491525424,"Low",0.102803738317757,"Mid-Range"
909,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",9950,65,4,1999,59000,"Petrol",110,0,"Grey",0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.16864406779661,"Low",0.104761904761905,"Mid-Range"
910,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",9750,68,1,1999,58860,"Petrol",110,1,"Grey",0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.165647298674822,"Low",0.104265402843602,"Mid-Range"
911,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",8950,65,4,1999,58829,"Petrol",110,0,"Blue",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.152135851365823,"Low",0.104761904761905,"Mid-Range"
912,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",8250,66,3,1999,58654,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.140655368772803,"Low",0.102803738317757,"Mid-Range"
913,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7750,65,4,1999,58300,"Petrol",86,1,"Green",0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0.132933104631218,"Low",0.0847290640394089,"Budget"
914,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",8950,60,9,1999,58269,"Petrol",110,1,"Red",0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.153597968044758,"Low",0.104761904761905,"Mid-Range"
915,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9950,64,5,1999,58136,"Petrol",110,1,"Black",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0.171150405944681,"Low",0.102325581395349,"Mid-Range"
916,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors",9450,66,3,1999,58113,"Petrol",107,1,"Black",1,1600,3,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.162614217128698,"Low",0.0986175115207373,"Mid-Range"
917,"TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors",12950,67,2,1999,58058,"Petrol",110,1,"Black",0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0.223052809259706,"Low",0.103286384976526,"Mid-Range"
918,"TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors",9950,58,11,1999,58000,"Petrol",110,1,"Black",0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0.171551724137931,"Low",0.104761904761905,"Mid-Range"
919,"TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors",10495,62,7,1999,58000,"Petrol",110,1,"Green",0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.180948275862069,"Low",0.103286384976526,"Mid-Range"
920,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",7950,68,1,1999,57565,"Petrol",86,1,"Green",0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.138104751150873,"Low",0.0830917874396135,"Budget"
921,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA AUT4 Stationwagen",10500,63,6,1999,57413,"Petrol",107,0,"Red",1,1600,5,4,5,85,1115,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.182885409227875,"Low",0.0959641255605381,"Mid-Range"
922,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",8950,65,4,1999,57374,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.155994004252797,"Low",0.102325581395349,"Mid-Range"
